Identificador comptador/Identificador contador/Meter identifier,Tecnologia/TecnologoTechnology,�/Uso/Use,Tipus habitatge/Tipo vivienda/Housing type,Dietre/Dietro/Diameter,Data/Fecha/Date,ndex lectura/ndice lectura/Reading index
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,17/08/2023 23:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 0:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 1:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 2:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 3:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 4:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 5:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 6:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 7:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 8:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 9:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 10:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 11:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 12:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 13:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 14:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 15:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 16:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 17:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 18:00,1098260
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 19:00,1098286
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 20:00,1098339
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 21:00,1098359
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 22:00,1098383
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,18/08/2023 23:00,1098397
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 0:00,1098398
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 1:00,1098401
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 2:00,1098403
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 3:00,1098407
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 4:00,1098408
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 5:00,1098408
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 6:00,1098408
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 7:00,1098420
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 8:00,1098497
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 9:00,1098524
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 10:00,1098528
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 11:00,1098528
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 12:00,1098532
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 13:00,1098545
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 14:00,1098545
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 15:00,1098554
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 16:00,1098567
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 17:00,1098580
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 18:00,1098580
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 19:00,1098580
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 20:00,1098582
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 21:00,1098582
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 22:00,1098591
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,19/08/2023 23:00,1098600
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 0:00,1098600
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 1:00,1098600
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 2:00,1098600
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 3:00,1098600
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 4:00,1098600
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 5:00,1098604
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 6:00,1098604
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 7:00,1098607
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 8:00,1098607
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 9:00,1098611
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 10:00,1098624
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 11:00,1098624
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 12:00,1098645
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 13:00,1098646
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 14:00,1098654
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 15:00,1099400
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 16:00,1099508
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 17:00,1099513
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 18:00,1099517
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 19:00,1099588
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 20:00,1099588
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 21:00,1099600
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 22:00,1099601
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,20/08/2023 23:00,1099602
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 0:00,1099602
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 1:00,1099602
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 2:00,1099605
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 3:00,1099605
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 4:00,1099605
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 5:00,1099612
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 6:00,1099612
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 7:00,1099641
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 8:00,1099641
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 9:00,1099641
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 10:00,1099641
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 11:00,1099641
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 12:00,1099641
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 13:00,1099641
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 14:00,1099641
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 15:00,1099641
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 16:00,1099641
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 17:00,1099641
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 18:00,1099641
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 19:00,1099641
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 20:00,1099641
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 21:00,1099641
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 22:00,1099641
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,21/08/2023 23:00,1099641
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 0:00,1099658
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 1:00,1099662
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 2:00,1099662
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 3:00,1099662
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 4:00,1099662
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 5:00,1099662
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 6:00,1099662
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 7:00,1099682
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 8:00,1099682
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 9:00,1099682
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 10:00,1099719
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 11:00,1099785
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 12:00,1099804
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 13:00,1099804
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 14:00,1099814
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 15:00,1099873
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 16:00,1099877
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 17:00,1099878
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 18:00,1099878
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 19:00,1099878
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 20:00,1099887
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 21:00,1099892
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 22:00,1099898
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,22/08/2023 23:00,1099902
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 0:00,1099902
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 1:00,1099902
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 2:00,1099902
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 3:00,1099902
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 4:00,1099902
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 5:00,1099940
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 6:00,1099940
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 7:00,1099940
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 8:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 9:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 10:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 11:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 12:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 13:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 14:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 15:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 16:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 17:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 18:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 19:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 20:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 21:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 22:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,23/08/2023 23:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 0:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 1:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 2:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 3:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 4:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 5:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 6:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 7:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 8:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 9:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 10:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 11:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 12:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 13:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 14:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 15:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 16:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 17:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 18:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 19:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 20:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 21:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 22:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,24/08/2023 23:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 0:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 1:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 2:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 3:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 4:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 5:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 6:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 7:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 8:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 9:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 10:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 11:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 12:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 13:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 14:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 15:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 16:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 17:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 18:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 19:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 20:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 21:00,1099941
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 22:00,1099954
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,25/08/2023 23:00,1099969
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,26/08/2023 0:00,1099969
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,26/08/2023 1:00,1099969
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,26/08/2023 2:00,1099969
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,26/08/2023 3:00,1099969
9c0276bdbfb281af5263c50c8e57bda04c5c7a682461cbde28307243a778bc91,R,DOMESTIC,B,15,26/08/2023 4:00,1099969
